"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","SOCEXP","PUB","USD_CAP","A","2001",1116.904,
"KOR","SOCEXP","PUB","USD_CAP","A","2002",1162.692,
"KOR","SOCEXP","PUB","USD_CAP","A","2003",1267.679,
"KOR","SOCEXP","PUB","USD_CAP","A","2004",1487.01,
"KOR","SOCEXP","PUB","USD_CAP","A","2005",1644.294,
"KOR","SOCEXP","PUB","USD_CAP","A","2006",1961.475,
"KOR","SOCEXP","PUB","USD_CAP","A","2007",2090.228,
"KOR","SOCEXP","PUB","USD_CAP","A","2008",2288.886,
"KOR","SOCEXP","PUB","USD_CAP","A","2009",2549.577,
"KOR","SOCEXP","PUB","USD_CAP","A","2010",2639.403,
"KOR","SOCEXP","PUB","USD_CAP","A","2011",2699.545,
"KOR","SOCEXP","PUB","USD_CAP","A","2012",2931.462,
"KOR","SOCEXP","PUB","USD_CAP","A","2013",3189.734,
"KOR","SOCEXP","PUB","USD_CAP","A","2014",3406.541,
"KOR","SOCEXP","PUB","USD_CAP","A","2015",3652.776,
"KOR","SOCEXP","PUB","USD_CAP","A","2016",3836.389,
"KOR","SOCEXP","PUB","USD_CAP","A","2017",4041.236,
"KOR","SOCEXP","PUB","USD_CAP","A","2018",4427.046,
"LUX","SOCEXP","PUB","USD_CAP","A","1980",7639.971,
"LUX","SOCEXP","PUB","USD_CAP","A","1981",8107.562,
"LUX","SOCEXP","PUB","USD_CAP","A","1982",7936.026,
"LUX","SOCEXP","PUB","USD_CAP","A","1983",8235.974,
"LUX","SOCEXP","PUB","USD_CAP","A","1984",8231.342,
"LUX","SOCEXP","PUB","USD_CAP","A","1985",8365.537,
"LUX","SOCEXP","PUB","USD_CAP","A","1986",8863.78,
"LUX","SOCEXP","PUB","USD_CAP","A","1987",9569.737,
"LUX","SOCEXP","PUB","USD_CAP","A","1988",10077.472,
"LUX","SOCEXP","PUB","USD_CAP","A","1989",10599.019,
"LUX","SOCEXP","PUB","USD_CAP","A","1990",11157.627,
"LUX","SOCEXP","PUB","USD_CAP","A","1991",12157.027,
"LUX","SOCEXP","PUB","USD_CAP","A","1992",12434.189,
"LUX","SOCEXP","PUB","USD_CAP","A","1993",12985.018,
"LUX","SOCEXP","PUB","USD_CAP","A","1994",13164.055,
"LUX","SOCEXP","PUB","USD_CAP","A","1995",14298.914,
"LUX","SOCEXP","PUB","USD_CAP","A","1996",14214.291,
"LUX","SOCEXP","PUB","USD_CAP","A","1997",14933.554,
"LUX","SOCEXP","PUB","USD_CAP","A","1998",15866.802,
"LUX","SOCEXP","PUB","USD_CAP","A","1999",16415.194,
"LUX","SOCEXP","PUB","USD_CAP","A","2000",16819.002,
"LUX","SOCEXP","PUB","USD_CAP","A","2001",18597.837,
"LUX","SOCEXP","PUB","USD_CAP","A","2002",20072.422,
"LUX","SOCEXP","PUB","USD_CAP","A","2003",21444.864,
"LUX","SOCEXP","PUB","USD_CAP","A","2004",22174.192,
"LUX","SOCEXP","PUB","USD_CAP","A","2005",22286.346,
"LUX","SOCEXP","PUB","USD_CAP","A","2006",21630.682,
"LUX","SOCEXP","PUB","USD_CAP","A","2007",21780.939,
"LUX","SOCEXP","PUB","USD_CAP","A","2008",22931.072,
"LUX","SOCEXP","PUB","USD_CAP","A","2009",23597.964,
"LUX","SOCEXP","PUB","USD_CAP","A","2010",23384.181,
"LUX","SOCEXP","PUB","USD_CAP","A","2011",21455.152,
"LUX","SOCEXP","PUB","USD_CAP","A","2012",21758.628,
"LUX","SOCEXP","PUB","USD_CAP","A","2013",22181.754,
"LUX","SOCEXP","PUB","USD_CAP","A","2014",22175.043,
"LUX","SOCEXP","PUB","USD_CAP","A","2015",22439.255,
"LUX","SOCEXP","PUB","USD_CAP","A","2016",22239.15,
"LUX","SOCEXP","PUB","USD_CAP","A","2017",22663.646,
"MEX","SOCEXP","PUB","USD_CAP","A","1985",266.639,
"MEX","SOCEXP","PUB","USD_CAP","A","1986",230.384,
"MEX","SOCEXP","PUB","USD_CAP","A","1987",222.262,
"MEX","SOCEXP","PUB","USD_CAP","A","1988",245.595,
"MEX","SOCEXP","PUB","USD_CAP","A","1989",321.597,
"MEX","SOCEXP","PUB","USD_CAP","A","1990",422.407,
"MEX","SOCEXP","PUB","USD_CAP","A","1991",485.46,
"MEX","SOCEXP","PUB","USD_CAP","A","1992",540.599,
"MEX","SOCEXP","PUB","USD_CAP","A","1993",541.648,
"MEX","SOCEXP","PUB","USD_CAP","A","1994",606.665,
"MEX","SOCEXP","PUB","USD_CAP","A","1995",501.912,
"MEX","SOCEXP","PUB","USD_CAP","A","1996",483.286,
"MEX","SOCEXP","PUB","USD_CAP","A","1997",513.682,
"MEX","SOCEXP","PUB","USD_CAP","A","1998",597.999,
"MEX","SOCEXP","PUB","USD_CAP","A","1999",682.934,
"MEX","SOCEXP","PUB","USD_CAP","A","2000",725.601,
"MEX","SOCEXP","PUB","USD_CAP","A","2001",811.785,
"MEX","SOCEXP","PUB","USD_CAP","A","2002",858.01,
"MEX","SOCEXP","PUB","USD_CAP","A","2003",967.979,
"MEX","SOCEXP","PUB","USD_CAP","A","2004",983.269,
"MEX","SOCEXP","PUB","USD_CAP","A","2005",1028.21,
"MEX","SOCEXP","PUB","USD_CAP","A","2006",1081.901,
"MEX","SOCEXP","PUB","USD_CAP","A","2007",1092.116,
"MEX","SOCEXP","PUB","USD_CAP","A","2008",1167.824,
"MEX","SOCEXP","PUB","USD_CAP","A","2009",1181.637,
"MEX","SOCEXP","PUB","USD_CAP","A","2010",1244.196,
"MEX","SOCEXP","PUB","USD_CAP","A","2011",1248.947,
"MEX","SOCEXP","PUB","USD_CAP","A","2012",1281.485,
"MEX","SOCEXP","PUB","USD_CAP","A","2013",1342.786,
"MEX","SOCEXP","PUB","USD_CAP","A","2014",1365.332,
"MEX","SOCEXP","PUB","USD_CAP","A","2015",1415.322,
"MEX","SOCEXP","PUB","USD_CAP","A","2016",1408.476,
"MEX","SOCEXP","PUB","USD_CAP","A","2017",1422.897,
"MEX","SOCEXP","PUB","USD_CAP","A","2018",1389.284,
"MEX","SOCEXP","PUB","USD_CAP","A","2019",1420.475,
"NLD","SOCEXP","PUB","USD_CAP","A","1980",6740.223,
"NLD","SOCEXP","PUB","USD_CAP","A","1981",6823.039,
"NLD","SOCEXP","PUB","USD_CAP","A","1982",7119.007,
"NLD","SOCEXP","PUB","USD_CAP","A","1983",7339.185,
"NLD","SOCEXP","PUB","USD_CAP","A","1984",7139.891,
"NLD","SOCEXP","PUB","USD_CAP","A","1985",7114.739,
"NLD","SOCEXP","PUB","USD_CAP","A","1986",7097.974,
"NLD","SOCEXP","PUB","USD_CAP","A","1987",7173.786,
"NLD","SOCEXP","PUB","USD_CAP","A","1988",7269.191,
"NLD","SOCEXP","PUB","USD_CAP","A","1989",7438.419,
"NLD","SOCEXP","PUB","USD_CAP","A","1990",8202.494,
"NLD","SOCEXP","PUB","USD_CAP","A","1991",8317.797,
"NLD","SOCEXP","PUB","USD_CAP","A","1992",8549.386,
"NLD","SOCEXP","PUB","USD_CAP","A","1993",8633.96,
"NLD","SOCEXP","PUB","USD_CAP","A","1994",8350.217,
"NLD","SOCEXP","PUB","USD_CAP","A","1995",8282.163,
"NLD","SOCEXP","PUB","USD_CAP","A","1996",8114.736,
"NLD","SOCEXP","PUB","USD_CAP","A","1997",8148.856,
"NLD","SOCEXP","PUB","USD_CAP","A","1998",8469.305,
"NLD","SOCEXP","PUB","USD_CAP","A","1999",8532.655,
"NLD","SOCEXP","PUB","USD_CAP","A","2000",8556.586,
"NLD","SOCEXP","PUB","USD_CAP","A","2001",8734.042,
"NLD","SOCEXP","PUB","USD_CAP","A","2002",9052.416,
"NLD","SOCEXP","PUB","USD_CAP","A","2003",9331.189,
"NLD","SOCEXP","PUB","USD_CAP","A","2004",9410.427,
"NLD","SOCEXP","PUB","USD_CAP","A","2005",9357.383,
"NLD","SOCEXP","PUB","USD_CAP","A","2006",7973.844,
"NLD","SOCEXP","PUB","USD_CAP","A","2007",7909.04,
"NLD","SOCEXP","PUB","USD_CAP","A","2008",7914.292,
"NLD","SOCEXP","PUB","USD_CAP","A","2009",8366.452,
"NLD","SOCEXP","PUB","USD_CAP","A","2010",8630.224,
"NLD","SOCEXP","PUB","USD_CAP","A","2011",8759.799,
"NLD","SOCEXP","PUB","USD_CAP","A","2012",8827.41,
"NLD","SOCEXP","PUB","USD_CAP","A","2013",8892.393,
"NLD","SOCEXP","PUB","USD_CAP","A","2014",8886.12,
"NLD","SOCEXP","PUB","USD_CAP","A","2015",8852.128,
"NLD","SOCEXP","PUB","USD_CAP","A","2016",8934.371,
"NLD","SOCEXP","PUB","USD_CAP","A","2017",8688.169,
"NZL","SOCEXP","PUB","USD_CAP","A","1980",3682.088,
"NZL","SOCEXP","PUB","USD_CAP","A","1981",3886.352,
"NZL","SOCEXP","PUB","USD_CAP","A","1982",4001.642,
"NZL","SOCEXP","PUB","USD_CAP","A","1983",4011.949,
"NZL","SOCEXP","PUB","USD_CAP","A","1984",3989.702,
"NZL","SOCEXP","PUB","USD_CAP","A","1985",4144.748,
"NZL","SOCEXP","PUB","USD_CAP","A","1986",4050.923,
"NZL","SOCEXP","PUB","USD_CAP","A","1987",4279.988,
"NZL","SOCEXP","PUB","USD_CAP","A","1988",4624.502,
"NZL","SOCEXP","PUB","USD_CAP","A","1989",4967.688,
"NZL","SOCEXP","PUB","USD_CAP","A","1990",5076.691,
"NZL","SOCEXP","PUB","USD_CAP","A","1991",4900.558,
"NZL","SOCEXP","PUB","USD_CAP","A","1992",4831.884,
"NZL","SOCEXP","PUB","USD_CAP","A","1993",4722.081,
"NZL","SOCEXP","PUB","USD_CAP","A","1994",4737.276,
"NZL","SOCEXP","PUB","USD_CAP","A","1995",4730.733,
"NZL","SOCEXP","PUB","USD_CAP","A","1996",4798.948,
"NZL","SOCEXP","PUB","USD_CAP","A","1997",5146.835,
"NZL","SOCEXP","PUB","USD_CAP","A","1998",5304.922,
"NZL","SOCEXP","PUB","USD_CAP","A","1999",5367.636,
"NZL","SOCEXP","PUB","USD_CAP","A","2000",5392.997,
"NZL","SOCEXP","PUB","USD_CAP","A","2001",5360.838,
"NZL","SOCEXP","PUB","USD_CAP","A","2002",5678.774,
"NZL","SOCEXP","PUB","USD_CAP","A","2003",5661.849,
"NZL","SOCEXP","PUB","USD_CAP","A","2004",5665.974,
"NZL","SOCEXP","PUB","USD_CAP","A","2005",5984.669,
"NZL","SOCEXP","PUB","USD_CAP","A","2006",6302.523,
"NZL","SOCEXP","PUB","USD_CAP","A","2007",6397.918,
"NZL","SOCEXP","PUB","USD_CAP","A","2008",6709.899,
"NZL","SOCEXP","PUB","USD_CAP","A","2009",7123.222,
"NZL","SOCEXP","PUB","USD_CAP","A","2010",7029.782,
"NZL","SOCEXP","PUB","USD_CAP","A","2011",7038.144,
"NZL","SOCEXP","PUB","USD_CAP","A","2012",7227.852,
"NZL","SOCEXP","PUB","USD_CAP","A","2013",7064.177,
"NZL","SOCEXP","PUB","USD_CAP","A","2014",7212.157,
"NZL","SOCEXP","PUB","USD_CAP","A","2015",7241.224,
"NZL","SOCEXP","PUB","USD_CAP","A","2016",7245.844,
"NZL","SOCEXP","PUB","USD_CAP","A","2017",7216.112,
"NZL","SOCEXP","PUB","USD_CAP","A","2018",7632.527,
"NOR","SOCEXP","PUB","USD_CAP","A","1980",5244.343,
"NOR","SOCEXP","PUB","USD_CAP","A","1985",6523.934,
"NOR","SOCEXP","PUB","USD_CAP","A","1988",7893.529,
"NOR","SOCEXP","PUB","USD_CAP","A","1989",8297.677,
"NOR","SOCEXP","PUB","USD_CAP","A","1990",8706.426,
"NOR","SOCEXP","PUB","USD_CAP","A","1991",9307.073,
"NOR","SOCEXP","PUB","USD_CAP","A","1992",9964.526,
"NOR","SOCEXP","PUB","USD_CAP","A","1993",10149.414,
"NOR","SOCEXP","PUB","USD_CAP","A","1994",10518.819,
"NOR","SOCEXP","PUB","USD_CAP","A","1995",10613.781,
"NOR","SOCEXP","PUB","USD_CAP","A","1996",10700.075,
"NOR","SOCEXP","PUB","USD_CAP","A","1997",10946.893,
"NOR","SOCEXP","PUB","USD_CAP","A","1998",11933.539,
"NOR","SOCEXP","PUB","USD_CAP","A","1999",12045.009,
"NOR","SOCEXP","PUB","USD_CAP","A","2000",11178.17,
"NOR","SOCEXP","PUB","USD_CAP","A","2001",11810.165,
"NOR","SOCEXP","PUB","USD_CAP","A","2002",12745.615,
"NOR","SOCEXP","PUB","USD_CAP","A","2003",13311.668,
"NOR","SOCEXP","PUB","USD_CAP","A","2004",12966.727,
"NOR","SOCEXP","PUB","USD_CAP","A","2005",12300.969,
"NOR","SOCEXP","PUB","USD_CAP","A","2006",11735.347,
"NOR","SOCEXP","PUB","USD_CAP","A","2007",12039.696,
"NOR","SOCEXP","PUB","USD_CAP","A","2008",11746.484,
"NOR","SOCEXP","PUB","USD_CAP","A","2009",13311.27,
"NOR","SOCEXP","PUB","USD_CAP","A","2010",12998.713,
"NOR","SOCEXP","PUB","USD_CAP","A","2011",12652.561,
"NOR","SOCEXP","PUB","USD_CAP","A","2012",12778.501,
"NOR","SOCEXP","PUB","USD_CAP","A","2013",13031.704,
"NOR","SOCEXP","PUB","USD_CAP","A","2014",13703.231,
"NOR","SOCEXP","PUB","USD_CAP","A","2015",14964.391,
"NOR","SOCEXP","PUB","USD_CAP","A","2016",15740.849,
"NOR","SOCEXP","PUB","USD_CAP","A","2017",15481.452,
"POL","SOCEXP","PUB","USD_CAP","A","1990",1552.816,
"POL","SOCEXP","PUB","USD_CAP","A","1991",2079.669,
"POL","SOCEXP","PUB","USD_CAP","A","1992",2497.912,
"POL","SOCEXP","PUB","USD_CAP","A","1993",2533.556,
"POL","SOCEXP","PUB","USD_CAP","A","1994",2543.875,
"POL","SOCEXP","PUB","USD_CAP","A","1995",2640.001,
"POL","SOCEXP","PUB","USD_CAP","A","1996",2823.258,
"POL","SOCEXP","PUB","USD_CAP","A","1997",2935.777,
"POL","SOCEXP","PUB","USD_CAP","A","1998",2971.886,
"POL","SOCEXP","PUB","USD_CAP","A","1999",3162.001,
"POL","SOCEXP","PUB","USD_CAP","A","2000",3161.068,
"POL","SOCEXP","PUB","USD_CAP","A","2001",3443.372,
"POL","SOCEXP","PUB","USD_CAP","A","2002",3532.362,
"POL","SOCEXP","PUB","USD_CAP","A","2003",3685.169,
"POL","SOCEXP","PUB","USD_CAP","A","2004",3744.623,
"POL","SOCEXP","PUB","USD_CAP","A","2005",3813.149,
"POL","SOCEXP","PUB","USD_CAP","A","2006",3999.176,
"POL","SOCEXP","PUB","USD_CAP","A","2007",4053.949,
"POL","SOCEXP","PUB","USD_CAP","A","2008",4374.877,
"POL","SOCEXP","PUB","USD_CAP","A","2009",4696.251,
"POL","SOCEXP","PUB","USD_CAP","A","2010",4734.039,
"POL","SOCEXP","PUB","USD_CAP","A","2011",4685.172,
"POL","SOCEXP","PUB","USD_CAP","A","2012",4814.173,
"POL","SOCEXP","PUB","USD_CAP","A","2013",5057.009,
"POL","SOCEXP","PUB","USD_CAP","A","2014",5150.798,
"POL","SOCEXP","PUB","USD_CAP","A","2015",5366.836,
"POL","SOCEXP","PUB","USD_CAP","A","2016",5805.48,
"POL","SOCEXP","PUB","USD_CAP","A","2017",5972.922,
"PRT","SOCEXP","PUB","USD_CAP","A","1980",1570.859,
"PRT","SOCEXP","PUB","USD_CAP","A","1981",1689.585,
"PRT","SOCEXP","PUB","USD_CAP","A","1982",1623.376,
"PRT","SOCEXP","PUB","USD_CAP","A","1983",1632.694,
"PRT","SOCEXP","PUB","USD_CAP","A","1984",1586.05,
"PRT","SOCEXP","PUB","USD_CAP","A","1985",1654.913,
"PRT","SOCEXP","PUB","USD_CAP","A","1986",1827.502,
"PRT","SOCEXP","PUB","USD_CAP","A","1987",1998.048,
"PRT","SOCEXP","PUB","USD_CAP","A","1988",2184.925,
"PRT","SOCEXP","PUB","USD_CAP","A","1989",2256.187,
"PRT","SOCEXP","PUB","USD_CAP","A","1990",2742.453,
"PRT","SOCEXP","PUB","USD_CAP","A","1991",3076.634,
"PRT","SOCEXP","PUB","USD_CAP","A","1992",3266.745,
"PRT","SOCEXP","PUB","USD_CAP","A","1993",3512.867,
"PRT","SOCEXP","PUB","USD_CAP","A","1994",3565.891,
"PRT","SOCEXP","PUB","USD_CAP","A","1995",3898.024,
"PRT","SOCEXP","PUB","USD_CAP","A","1996",4164.627,
"PRT","SOCEXP","PUB","USD_CAP","A","1997",4288.385,
"PRT","SOCEXP","PUB","USD_CAP","A","1998",4578.676,
"PRT","SOCEXP","PUB","USD_CAP","A","1999",4845.279,
"PRT","SOCEXP","PUB","USD_CAP","A","2000",5352.581,
"PRT","SOCEXP","PUB","USD_CAP","A","2001",5558.801,
"PRT","SOCEXP","PUB","USD_CAP","A","2002",5963.927,
"PRT","SOCEXP","PUB","USD_CAP","A","2003",6189.548,
"PRT","SOCEXP","PUB","USD_CAP","A","2004",6383.872,
"PRT","SOCEXP","PUB","USD_CAP","A","2005",6608.198,
"PRT","SOCEXP","PUB","USD_CAP","A","2006",6618.255,
"PRT","SOCEXP","PUB","USD_CAP","A","2007",6681.627,
"PRT","SOCEXP","PUB","USD_CAP","A","2008",6826.173,
"PRT","SOCEXP","PUB","USD_CAP","A","2009",7319.046,
"PRT","SOCEXP","PUB","USD_CAP","A","2010",7434.031,
"PRT","SOCEXP","PUB","USD_CAP","A","2011",7282.903,
"PRT","SOCEXP","PUB","USD_CAP","A","2012",7056.727,
"PRT","SOCEXP","PUB","USD_CAP","A","2013",7316.18,
"PRT","SOCEXP","PUB","USD_CAP","A","2014",7278.472,
"PRT","SOCEXP","PUB","USD_CAP","A","2015",7135.045,
"PRT","SOCEXP","PUB","USD_CAP","A","2016",7097.541,
"PRT","SOCEXP","PUB","USD_CAP","A","2017",7139.64,
"SVK","SOCEXP","PUB","USD_CAP","A","1995",2521.234,
"SVK","SOCEXP","PUB","USD_CAP","A","1996",2627.173,
"SVK","SOCEXP","PUB","USD_CAP","A","1997",2724.928,
"SVK","SOCEXP","PUB","USD_CAP","A","1998",2850.852,
"SVK","SOCEXP","PUB","USD_CAP","A","1999",2922.499,
"SVK","SOCEXP","PUB","USD_CAP","A","2000",2847.46,
"SVK","SOCEXP","PUB","USD_CAP","A","2001",2903.171,
"SVK","SOCEXP","PUB","USD_CAP","A","2002",3060.508,
"SVK","SOCEXP","PUB","USD_CAP","A","2003",3087.11,
"SVK","SOCEXP","PUB","USD_CAP","A","2004",3107.913,
"SVK","SOCEXP","PUB","USD_CAP","A","2005",3203.511,
"SVK","SOCEXP","PUB","USD_CAP","A","2006",3399.461,
"SVK","SOCEXP","PUB","USD_CAP","A","2007",3713.501,
"SVK","SOCEXP","PUB","USD_CAP","A","2008",3935.091,
"SVK","SOCEXP","PUB","USD_CAP","A","2009",4418.518,
"SVK","SOCEXP","PUB","USD_CAP","A","2010",4582.228,
"SVK","SOCEXP","PUB","USD_CAP","A","2011",4663.638,
"SVK","SOCEXP","PUB","USD_CAP","A","2012",4774.359,
"SVK","SOCEXP","PUB","USD_CAP","A","2013",4892.75,
"SVK","SOCEXP","PUB","USD_CAP","A","2014",5044.699,
"SVK","SOCEXP","PUB","USD_CAP","A","2015",5156.678,
"SVK","SOCEXP","PUB","USD_CAP","A","2016",5361.014,
"SVK","SOCEXP","PUB","USD_CAP","A","2017",5481.433,
"ESP","SOCEXP","PUB","USD_CAP","A","1980",2945.806,
"ESP","SOCEXP","PUB","USD_CAP","A","1981",3138.994,
"ESP","SOCEXP","PUB","USD_CAP","A","1982",3163.569,
"ESP","SOCEXP","PUB","USD_CAP","A","1983",3349.861,
"ESP","SOCEXP","PUB","USD_CAP","A","1984",3350.665,
"ESP","SOCEXP","PUB","USD_CAP","A","1985",3524.532,
"ESP","SOCEXP","PUB","USD_CAP","A","1986",3574.984,
"ESP","SOCEXP","PUB","USD_CAP","A","1987",3737.537,
"ESP","SOCEXP","PUB","USD_CAP","A","1988",4032.223,
"ESP","SOCEXP","PUB","USD_CAP","A","1989",4246.643,
"ESP","SOCEXP","PUB","USD_CAP","A","1990",4865.739,
"ESP","SOCEXP","PUB","USD_CAP","A","1991",5171.343,
"ESP","SOCEXP","PUB","USD_CAP","A","1992",5504.719,
"ESP","SOCEXP","PUB","USD_CAP","A","1993",5758.06,
"ESP","SOCEXP","PUB","USD_CAP","A","1994",5622.673,
"ESP","SOCEXP","PUB","USD_CAP","A","1995",5597.432,
"ESP","SOCEXP","PUB","USD_CAP","A","1996",5695.225,
"ESP","SOCEXP","PUB","USD_CAP","A","1997",5718.804,
"ESP","SOCEXP","PUB","USD_CAP","A","1998",5915.51,
"ESP","SOCEXP","PUB","USD_CAP","A","1999",6118.264,
"ESP","SOCEXP","PUB","USD_CAP","A","2000",6321.21,
"ESP","SOCEXP","PUB","USD_CAP","A","2001",6410.418,
"ESP","SOCEXP","PUB","USD_CAP","A","2002",6568.842,
"ESP","SOCEXP","PUB","USD_CAP","A","2003",6860.32,
"ESP","SOCEXP","PUB","USD_CAP","A","2004",7043.526,
"ESP","SOCEXP","PUB","USD_CAP","A","2005",7258.966,
"ESP","SOCEXP","PUB","USD_CAP","A","2006",7452.696,
"ESP","SOCEXP","PUB","USD_CAP","A","2007",7712.448,
"ESP","SOCEXP","PUB","USD_CAP","A","2008",8177.795,
"ESP","SOCEXP","PUB","USD_CAP","A","2009",8954.043,
"ESP","SOCEXP","PUB","USD_CAP","A","2010",8680.651,
"ESP","SOCEXP","PUB","USD_CAP","A","2011",8798.387,
"ESP","SOCEXP","PUB","USD_CAP","A","2012",8536.133,
"ESP","SOCEXP","PUB","USD_CAP","A","2013",8495.327,
"ESP","SOCEXP","PUB","USD_CAP","A","2014",8527.204,
"ESP","SOCEXP","PUB","USD_CAP","A","2015",8630.387,
"ESP","SOCEXP","PUB","USD_CAP","A","2016",8716.86,
"ESP","SOCEXP","PUB","USD_CAP","A","2017",8851.808,
"SWE","SOCEXP","PUB","USD_CAP","A","1980",6688.377,
"SWE","SOCEXP","PUB","USD_CAP","A","1981",6902.022,
"SWE","SOCEXP","PUB","USD_CAP","A","1982",6965.819,
"SWE","SOCEXP","PUB","USD_CAP","A","1983",7178.259,
"SWE","SOCEXP","PUB","USD_CAP","A","1984",7248.396,
"SWE","SOCEXP","PUB","USD_CAP","A","1985",7973.638,
"SWE","SOCEXP","PUB","USD_CAP","A","1986",8206.212,
"SWE","SOCEXP","PUB","USD_CAP","A","1987",8522.863,
"SWE","SOCEXP","PUB","USD_CAP","A","1988",8846.066,
"SWE","SOCEXP","PUB","USD_CAP","A","1989",8831.414,
"SWE","SOCEXP","PUB","USD_CAP","A","1990",8845.594,
"SWE","SOCEXP","PUB","USD_CAP","A","1991",9269.985,
"SWE","SOCEXP","PUB","USD_CAP","A","1992",10235.248,
"SWE","SOCEXP","PUB","USD_CAP","A","1993",10426.914,
"SWE","SOCEXP","PUB","USD_CAP","A","1994",10383.611,
"SWE","SOCEXP","PUB","USD_CAP","A","1995",9966.988,
"SWE","SOCEXP","PUB","USD_CAP","A","1996",9950.366,
"SWE","SOCEXP","PUB","USD_CAP","A","1997",9820.432,
"SWE","SOCEXP","PUB","USD_CAP","A","1998",10130.468,
"SWE","SOCEXP","PUB","USD_CAP","A","1999",10356.895,
"SWE","SOCEXP","PUB","USD_CAP","A","2000",10368.334,
"SWE","SOCEXP","PUB","USD_CAP","A","2001",10537.295,
"SWE","SOCEXP","PUB","USD_CAP","A","2002",11004.869,
"SWE","SOCEXP","PUB","USD_CAP","A","2003",11508.909,
"SWE","SOCEXP","PUB","USD_CAP","A","2004",11745.51,
"SWE","SOCEXP","PUB","USD_CAP","A","2005",11889.679,
"SWE","SOCEXP","PUB","USD_CAP","A","2006",12066.256,
"SWE","SOCEXP","PUB","USD_CAP","A","2007",11880.065,
"SWE","SOCEXP","PUB","USD_CAP","A","2008",11753.552,
"SWE","SOCEXP","PUB","USD_CAP","A","2009",11955.008,
"SWE","SOCEXP","PUB","USD_CAP","A","2010",11940.811,
"SWE","SOCEXP","PUB","USD_CAP","A","2011",11952.946,
"SWE","SOCEXP","PUB","USD_CAP","A","2012",12265.126,
"SWE","SOCEXP","PUB","USD_CAP","A","2013",12620.519,
"SWE","SOCEXP","PUB","USD_CAP","A","2014",12654.804,
"SWE","SOCEXP","PUB","USD_CAP","A","2015",12855.064,
"SWE","SOCEXP","PUB","USD_CAP","A","2016",13163.953,
"SWE","SOCEXP","PUB","USD_CAP","A","2017",13049.199,
"CHE","SOCEXP","PUB","USD_CAP","A","1980",5779.414,
"CHE","SOCEXP","PUB","USD_CAP","A","1981",5702.845,
"CHE","SOCEXP","PUB","USD_CAP","A","1982",5916.678,
"CHE","SOCEXP","PUB","USD_CAP","A","1983",6106.615,
"CHE","SOCEXP","PUB","USD_CAP","A","1984",6335.09,
"CHE","SOCEXP","PUB","USD_CAP","A","1985",6383.482,
"CHE","SOCEXP","PUB","USD_CAP","A","1986",6519.189,
"CHE","SOCEXP","PUB","USD_CAP","A","1987",6633.025,
"CHE","SOCEXP","PUB","USD_CAP","A","1988",6819.654,
"CHE","SOCEXP","PUB","USD_CAP","A","1989",6909.09,
"CHE","SOCEXP","PUB","USD_CAP","A","1990",6895.623,
"CHE","SOCEXP","PUB","USD_CAP","A","1991",7179.454,
"CHE","SOCEXP","PUB","USD_CAP","A","1992",7849.246,
"CHE","SOCEXP","PUB","USD_CAP","A","1993",8481.14,
"CHE","SOCEXP","PUB","USD_CAP","A","1994",8503.662,
"CHE","SOCEXP","PUB","USD_CAP","A","1995",7584.821,
"CHE","SOCEXP","PUB","USD_CAP","A","1996",7733.739,
"CHE","SOCEXP","PUB","USD_CAP","A","1997",8122.428,
"CHE","SOCEXP","PUB","USD_CAP","A","1998",8324.268,
"CHE","SOCEXP","PUB","USD_CAP","A","1999",8311.309,
"CHE","SOCEXP","PUB","USD_CAP","A","2000",8124.099,
"CHE","SOCEXP","PUB","USD_CAP","A","2001",8368.296,
"CHE","SOCEXP","PUB","USD_CAP","A","2002",8881.715,
"CHE","SOCEXP","PUB","USD_CAP","A","2003",9165.657,
"CHE","SOCEXP","PUB","USD_CAP","A","2004",9294.31,
"CHE","SOCEXP","PUB","USD_CAP","A","2005",9432.402,
"CHE","SOCEXP","PUB","USD_CAP","A","2006",9296.996,
"CHE","SOCEXP","PUB","USD_CAP","A","2007",9211.688,
"CHE","SOCEXP","PUB","USD_CAP","A","2008",9096.74,
"CHE","SOCEXP","PUB","USD_CAP","A","2009",9758.394,
"CHE","SOCEXP","PUB","USD_CAP","A","2010",9776.991,
"CHE","SOCEXP","PUB","USD_CAP","A","2011",9806.28,
"CHE","SOCEXP","PUB","USD_CAP","A","2012",9979.412,
"CHE","SOCEXP","PUB","USD_CAP","A","2013",10229.156,
"CHE","SOCEXP","PUB","USD_CAP","A","2014",10295.97,
"CHE","SOCEXP","PUB","USD_CAP","A","2015",10618.968,
"CHE","SOCEXP","PUB","USD_CAP","A","2016",10823.877,
"CHE","SOCEXP","PUB","USD_CAP","A","2017",11048.273,
"CHE","SOCEXP","PUB","USD_CAP","A","2018",11021.116,
"TUR","SOCEXP","PUB","USD_CAP","A","1980",204.833,
"TUR","SOCEXP","PUB","USD_CAP","A","1981",153.861,
"TUR","SOCEXP","PUB","USD_CAP","A","1982",168.247,
"TUR","SOCEXP","PUB","USD_CAP","A","1983",178.08,
"TUR","SOCEXP","PUB","USD_CAP","A","1984",223.076,
"TUR","SOCEXP","PUB","USD_CAP","A","1985",199.299,
"TUR","SOCEXP","PUB","USD_CAP","A","1986",223.858,
